"ORDEN","P2_C","P3_C","P4_C","P5_C","P6_C","P7_C","P8_C","P9_C","P10_C","F_EXP"
"01445","01","01","01","11001","01","3",NA,"1",0,37.5743274978385
"01445","02","04","01","25899","02","2",NA,"1",0,37.5743274978385
"01446","01","01","01","25175","01","3",NA,"2",50000,95.9400391498925
"01450","01","04","01","01001","01","2",NA,"1",0,27.886099072951
"01452","01","01","01","11001","01","3",NA,"1",0,18.9489409106696
"01452","02","01","01","25175","01","3",NA,"1",0,18.9489409106696
"01456","01","02","01","25377","01","3",NA,"1",0,37.2061468862578
"01462","01","02","03","11001","53","3",NA,"1",0,102.185293497232
"01466","01","04","01","11001","01","2",NA,"1",0,22.1710165157547
"01469","01","06","02","25899","01","3",NA,"1",0,69.1283029863295
"01470","01","01","01","11001","01","3",NA,"1",0,63.8663191563367
"01471","01","04","01","11001","03","2",NA,"1",0,41.5513196648208
"01474","01","01","01","25899","53","3",NA,"1",0,116.608224735432
"01477","01","01","01","25899","01","3",NA,"3",0,161.03865711737
"01478","01","02","01","11001","01","3",NA,"1",0,32.1338981496818
"01478","02","04","01","01001","01","2",NA,"1",0,32.1338981496818
"01485","01","01","01","11001","01","3",NA,"2",60000,11.8643944913551
"01486","01","01","01","11001","02","3",NA,"1",0,58.8491079117846
"01496","01","01","03","25175","03","3",NA,"1",0,17.3218634504742
"01498","01","01","01","11001","02","3",NA,"1",0,2.92465231059476
"01503","01","04","01","11001","03","2",NA,"1",0,16.3851154036351
"01503","02","04","01","25175","02","2",NA,"1",0,16.3851154036351
"01508","01","01","03","11001","05","3",NA,"1",0,11.0388728515726
"01508","02","02","03","73268","01","3",NA,"1",0,11.0388728515726
"01515","01","01","01","11001","01","3",NA,"1",0,27.7706707317084
"01515","02","01","01","11001","02","3",NA,"1",0,27.7706707317084
"01515","03","04","01","76001","01","2",NA,"1",0,27.7706707317084
"01519","01","04","01","01001","03","2",NA,"1",0,124.163596809973
"01524","01","01","01","11001","01","3",NA,"1",0,3.92127041433204
"01524","02","04","01","11001","03","2",NA,"1",0,3.92127041433204
"01527","01","04","01","25377","01","2",NA,"1",0,34.6787712205425
"01530","01","01","01","11001","02","3",NA,"1",0,16.6873631469493
"01533","01","01","01","25899","01","3",NA,"1",0,32.7009064715934
"01542","01","01","01","25175","03","3",NA,"1",0,37.8019115156642
"01544","01","01","01","11001","02","3",NA,"1",0,32.7456559160609
"01545","01","01","01","11001","01","3",NA,"1",0,37.8019115187347
"01551","01","02","02","11001","01","3",NA,"1",0,40.3417936286698
"01552","01","01","01","11001","01","3",NA,"1",0,3.7194159627177
"01553","01","03","01","11001","01","3",NA,"1",0,45.9560380447051
"01556","01","02","01","11001","01","3",NA,"1",0,91.4218154953534
"01558","01","04","01","50001","53","2",NA,"1",0,171.285838507482
"01565","01","01","01","11001","02","3",NA,"3",60000,52.5377409295375
"01570","01","04","01","76001","03","2",NA,"1",0,7.8966092057647
"01573","01","04","01","25175","01","2",NA,"1",0,28.7613122875981
"01573","02","04","01","73001","01","2",NA,"1",0,28.7613122875981
"01579","01","01","01","25175","01","3",NA,"4",0,3.86017876659002
"01579","02","04","01","25175","01","2",NA,"4",0,3.86017876659002
"01588","01","01","01","11001","01","3",NA,"1",0,486.201586357146
"01589","01","01","03","11001","01","3",NA,"1",0,25.3744222459628
"01589","02","04","01","01001","01","2",NA,"1",0,25.3744222459628
"01591","01","01","01","25175","01","3",NA,"1",0,270.702012697928
"01593","01","04","01","11001","03","2",NA,"1",0,17.3218634938415
"01597","01","01","01","25175","03","3",NA,"1",0,68.3953903986678
"01598","01","04","01","25175","01","2",NA,"1",0,263.807484822612
"01601","01","06","01","25473","01","1","10","2",30000,6.56560974617364
"01608","01","04","01","15759","02","2",NA,"1",0,14.1245171972869
"01610","01","01","01","11001","01","3",NA,"1",0,15.1012195176325
"01611","01","04","01","01001","01","2",NA,"4",0,166.519974552271
"01616","01","01","01","11001","02","3",NA,"1",0,20.3775008561508
"01624","01","02","01","73026","01","3",NA,"1",0,31.111836411853
"01631","01","04","01","25754","01","2",NA,"1",0,12.8688077229385
"01647","01","01","01","11001","01","3",NA,"1",0,31.43788024554
"01647","02","01","01","11001","01","3",NA,"2",60000,31.43788024554
"01648","01","01","01","11001","01","3",NA,"1",0,30.785792849295
"01651","01","01","01","11001","77","1","77","2",60000,15.1966794672898
"01654","01","02","01","25214","50","1","04","2",0,49.618262701199
"01658","01","01","01","11001","01","3",NA,"1",0,54.858655404124
"01667","01","01","01","11001","01","3",NA,"1",0,24.1357813551529
"01667","02","04","01","11001","01","1","77","1",0,24.1357813551529
"01668","01","04","01","11001","02","2",NA,"1",0,15.1966794777408
"01669","01","06","01","25740","50","3",NA,"4",0,38.1502050217987
"01670","01","04","01","25183","02","2",NA,"1",0,15.2610831551274
"01674","01","01","02","11001","01","3",NA,"1",0,18.9628932830849
"01677","01","01","01","11001","01","3",NA,"1",0,31.43788024554
"01678","01","01","01","11001","04","3",NA,"1",0,28.3443327818821
"01679","01","01","01","11001","01","3",NA,"1",0,31.111836415661
"01684","01","01","01","05266","53","3",NA,"1",0,38.3802984073434
"01684","02","04","01","11001","01","2",NA,"1",0,38.3802984073434
"01685","01","01","01","11001","01","3",NA,"2",60000,75.9068902565703
"01686","01","01","01","11001","04","3",NA,"3",40000,19.8069000074365
"01692","01","01","01","25175","01","3",NA,"2",40000,60.221626970691
"01694","01","01","01","11001","01","3",NA,"1",0,21.3447289762419
"01700","01","01","01","11001","01","3",NA,"1",0,94.0202610972212
"01701","01","01","01","15238","05","3",NA,"1",0,32.3967732312769
"01702","01","01","01","25214","01","3",NA,"2",20000,49.3565719916114
"01707","01","01","01","11001","01","3",NA,"1",0,33.8680078039117
"01713","01","01","01","25377","01","3",NA,"3",80000,26.3150293730458
"01714","01","01","01","11001","01","3",NA,"2",0,1024.51650885981
"01717","01","01","01","11001","01","3",NA,"1",0,28.3443326605263
"01723","01","04","01","50001","01","2",NA,"1",0,24.0463317474632
"01725","01","01","01","76001","01","3",NA,"1",0,11.6137571839782
"01732","01","01","01","11001","01","3",NA,"1",0,27.1006487328083
"01739","01","01","01","15001","01","3",NA,"3",0,24.1357813440114
"01741","01","04","01","25754","01","2",NA,"1",0,12.8240829094996
"01744","01","01","01","11001","01","3",NA,"1",0,27.9579104105514
"01746","01","04","01","11001","01","2",NA,"1",0,70.712540277959
"01746","02","02","01","11001","03","3",NA,"1",0,70.712540277959
"01750","01","01","01","11001","02","3",NA,"1",0,28.2155250426094
"01752","01","01","01","11001","01","3",NA,"2",55000,30.785792866195
"01754","01","01","01","11001","02","3",NA,"2",60000,26.3150293730458
"01761","01","01","01","11001","01","3",NA,"1",0,12.8688077218909
"01765","01","01","01","11001","03","3",NA,"1",0,32.0461310999815
"01765","02","01","01","11001","02","3",NA,"1",0,32.0461310999815
"01768","01","01","01","11001","01","3",NA,"3",40000,30.9488147238764
"01769","01","01","01","11001","05","3",NA,"2",40000,31.4378802636809
"01769","02","04","01","11001","05","2",NA,"1",0,31.4378802636809
"01770","01","01","01","11001","01","3",NA,"1",0,39.249747809068
"01778","01","01","01","11001","01","3",NA,"2",50000,42.0431254517046
"01780","01","01","01","11001","02","3",NA,"3",25000,26.9823517566411
"01782","01","04","01","11001","01","2",NA,"1",0,22.0024828245783
"01784","01","01","01","25754","01","3",NA,"1",0,48.0694015070853
"01784","02","04","01","25754","03","2",NA,"1",0,48.0694015070853
"01787","01","01","01","11001","02","3",NA,"2",60000,144.71997379284
"01788","01","04","01","01001","01","2",NA,"1",0,105.603064554424
"01794","01","01","01","11001","53","3",NA,"2",60000,87.9096498829104
"01799","01","02","03","11001","53","3",NA,"4",0,88.5672953023732
"01810","01","01","01","11001","01","3",NA,"1",0,123.625078729923
"01811","01","01","01","11001","53","3",NA,"1",0,3.72095762000932
"01815","01","02","01","11001","01","3",NA,"3",75000,245.592377605608
"01816","01","02","03","25473","01","1","04","4",0,111.509790545751
"01818","01","01","01","76001","02","3",NA,"2",60000,81.4798788353754
"01818","02","04","01","25473","01","2",NA,"1",0,81.4798788353754
"01820","01","01","01","50001","02","3",NA,"1",0,192.634482216174
"01820","02","02","02","25899","01","3",NA,"1",0,192.634482216174
"01822","01","02","03","25269","02","3",NA,"2",0,138.487067568498
"01825","01","04","01","11001","02","2",NA,"1",0,140.160368074673
"01826","01","02","01","11001","01","1","10","1",0,64.4180306704349
"01829","01","01","01","11001","01","3",NA,"1",0,28.0337110188706
"01829","02","06","02","15204","01","1","10","3",60000,28.0337110188706
"01831","01","04","01","01001","01","2",NA,"1",0,220.263127455287
"01835","01","04","01","25214","03","2",NA,"3",NA,123.214346403991
"01841","01","01","03","11001","02","3",NA,"2",0,113.981995212334
"01843","01","01","01","25269","01","3",NA,"2",80000,110.506546916632
"01847","01","04","01","73001","01","2",NA,"1",0,121.306256642567
"01849","01","01","01","11001","03","3",NA,"1",0,86.0417699777487
"01849","02","04","01","25377","04","2",NA,"1",0,86.0417699777487
"01851","01","01","01","25473","01","3",NA,"1",0,47.159602074355
"01852","01","04","01","01001","03","2",NA,"1",0,144.719973271285
"01857","01","04","01","01001","01","2",NA,"1",0,95.6547124282564
"01863","01","01","01","15001","01","3",NA,"1",0,82.7694989529875
"01864","01","04","01","25473","01","2",NA,"1",0,86.121008320028
"01866","01","01","01","11001","01","3",NA,"2",90000,86.4247721523598
"01869","01","04","01","01001","01","2",NA,"1",0,80.6427377275727
"01878","01","02","01","25214","01","3",NA,"1",0,182.98583821415
"01879","01","06","02","25377","01","3",NA,"3",15000,82.7694989442427
"01883","01","04","01","25286","01","2",NA,"3",37000,64.3780350392736
"01890","01","01","01","11001","01","3",NA,"2",30000,170.135327713611
"01900","01","01","01","11001","01","3",NA,"1",0,81.4798788353754
"01900","02","04","01","25473","03","2",NA,"1",0,81.4798788353754
"01903","01","01","01","11001","02","3",NA,"1",0,74.3924626406601
"01906","01","04","01","25473","01","2",NA,"1",0,502.399921250481
"01910","01","04","01","11001","01","2",NA,"1",0,147.848548817207
"01916","01","02","01","76001","01","3",NA,"2",0,6.60552626062497
"01916","02","04","01","76834","01","2",NA,"2",0,6.60552626062497
"01921","01","01","01","11001","01","3",NA,"1",0,112.211187871774
"01934","01","01","01","11001","01","3",NA,"1",0,99.7097178712006
"01934","02","01","01","11001","03","3",NA,"1",0,99.7097178712006
"01938","01","01","01","11001","01","3",NA,"4",0,26.3774467202114
"01938","02","04","01","11001","02","2",NA,"1",0,26.3774467202114
"01939","01","01","01","11001","03","3",NA,"1",0,83.907643303887
"01940","01","01","01","11001","01","3",NA,"1",0,75.2644230121062
"01953","01","04","01","11001","02","2",NA,"1",0,30.7286088707355
"01954","01","02","01","11001","01","3",NA,"2",NA,32.700906502399
"01960","01","04","01","25175","01","2",NA,"1",0,139.506544257427
"01961","01","01","01","25175","01","3",NA,"1",0,42.5601841725062
"01963","01","01","01","25473","01","3",NA,"1",0,51.2500814373081
"01964","01","01","01","25612","01","3",NA,"1",0,28.761312291121
"01968","01","02","03","25899","02","1","77","1",0,30.7286089862362
"01975","01","02","01","25899","02","3",NA,"4",0,15.2060114302239
"01976","01","02","02","25286","01","3",NA,"1",0,97.2484791023568
"01983","01","01","01","11001","01","3",NA,"2",60000,319.125
"01986","01","04","01","11001","04","2",NA,"1",0,156.434285714286
"01992","01","04","01","25430","01","2",NA,"1",0,485.566936693251
"01996","01","04","01","25260","03","2",NA,"1",0,118.72491926823
"02003","01","01","01","11001","01","3",NA,"2",50000,31.8423078752032
"02003","02","01","03","11001","03","3",NA,"3",40000,31.8423078752032
"02006","01","01","03","11001","02","3",NA,"2",0,482.587728642951
"02007","01","01","01","11001","02","3",NA,"2",80000,148.038044499416
"02008","01","03","03","68001","01","3",NA,"1",0,31.8423078655195
"02015","01","04","01","25269","01","2",NA,"1",0,593.065256970012
"02016","01","01","01","11001","01","3",NA,"1",0,93.5320159943766
"02017","01","04","01","25175","04","2",NA,"2",0,92.5288697793989
"02019","01","01","01","11001","02","3",NA,"1",0,33.9599354246559
"02021","01","01","01","11001","01","3",NA,"1",0,28.7613123072169
"02022","01","01","01","11001","53","3",NA,"1",0,59.4842205996837
"02028","01","01","01","11001","01","3",NA,"1",0,87.6281901759399
"02028","02","04","01","01001","01","2",NA,"1",0,87.6281901759399
"02029","01","02","01","76001","01","3",NA,"1",0,77.809553505254
"02033","01","04","01","25175","03","2",NA,"1",0,71.6466999998285
"02035","01","06","01","25754","01","3",NA,"1",0,7.8966092098926
"02049","01","04","01","01001","01","2",NA,"1",0,220.792897603607
"02052","01","04","01","11001","01","2",NA,"1",0,144.574629992816
"02054","01","01","01","11001","01","3",NA,"1",0,210.304972623902
"02054","02","04","01","11001","01","2",NA,"1",0,210.304972623902
"02055","01","04","01","11001","01","2",NA,"1",0,150.373981494802
"02059","01","01","01","11001","02","3",NA,"4",0,273.485025824422
"02065","01","02","01","25899","01","3",NA,"1",0,36.6798449321871
"02070","01","01","01","25377","01","3",NA,"1",0,22.2483735706968
"02070","02","04","01","25377","04","1","77","1",0,22.2483735706968
"02071","01","02","03","25377","01","3",NA,"2",0,12.270510850679
"02072","01","04","01","25214","01","2",NA,"1",0,9.77427898927984
"02079","01","04","01","11001","01","2",NA,"1",0,56.1145451054861
"02082","01","01","01","25269","02","3",NA,"1",0,13.1905177438914
"02085","01","02","03","76001","01","3",NA,"3",1e+05,10.2166129478382
"02091","01","01","01","11001","01","3",NA,"1",0,168.922721385494
"02092","01","01","01","11001","03","3",NA,"1",0,8.98553450074686
"02092","02","01","01","11001","06","3",NA,"1",0,8.98553450074686
"02092","03","04","01","11001","04","2",NA,"1",0,8.98553450074686
"02096","01","02","01","11001","01","3",NA,"2",60000,24.5540409210632
"02100","01","04","01","11001","05","2",NA,"1",0,9.03066569588867
"02102","01","02","01","25754","02","3",NA,"2",30000,19.5689651529895
"02103","01","01","01","25175","01","3",NA,"1",0,20.2655341096983
"02105","01","06","02","11001","01","3",NA,"2",60000,7.92274953429213
"02105","02","06","02","11001","01","3",NA,"2",60000,7.92274953429213
"02107","01","01","01","11001","03","3",NA,"1",0,103.5
"02107","02","04","01","11001","04","2",NA,"1",0,103.5
"02108","01","02","01","11001","01","3",NA,"1",0,84.2044670070446
"02109","01","01","03","11001","01","3",NA,"1",0,71.6290011861256
"02109","02","01","01","11001","02","3",NA,"1",0,71.6290011861256
"02109","03","04","01","11001","03","2",NA,"1",0,71.6290011861256
"02109","04","01","01","11001","04","3",NA,"1",0,71.6290011861256
"02116","01","01","03","25899","02","3",NA,"1",0,138.08982037744
"02120","01","01","03","11001","03","3",NA,"1",0,104.47018916396
"02120","02","01","03","11001","03","3",NA,"1",0,104.47018916396
"02120","03","02","03","11001","04","3",NA,"1",0,104.47018916396
"02122","01","01","01","25899","01","3",NA,"1",0,104.777777777778
"02122","02","02","01","68679","01","3",NA,"1",0,104.777777777778
"02122","03","04","01","01001","01","2",NA,"1",0,104.777777777778
"02127","01","02","01","11001","01","3",NA,"1",0,83.7670450034062
"02130","01","01","01","11001","01","3",NA,"4",0,167.729125911285
"02135","01","01","01","11001","01","3",NA,"1",0,42.1666666666667
"02140","01","01","01","11001","02","3",NA,"1",0,676.11628447776
"02148","01","02","02","11001","01","1","02","1",0,71.2384596021852
"02148","02","04","01","01001","02","2",NA,"1",0,71.2384596021852
"02149","01","01","01","11001","53","3",NA,"4",0,71.5909090909091
"02151","01","01","01","11001","01","3",NA,"1",0,175.407319073812
"02157","01","02","01","11001","01","1","04","1",0,39.4245586953301
"02158","01","05","01","25377","01","3",NA,"1",0,21.9943589677527
"02162","01","04","01","11001","04","2",NA,"1",0,10.0978570776795
"02165","01","02","01","11001","01","3",NA,"1",0,124.067912751297
"02175","01","04","01","50001","01","2",NA,"1",0,35.0637381248853
"02178","01","01","01","11001","01","3",NA,"1",0,21.1584502054609
"02187","01","01","01","11001","02","3",NA,"1",0,15.6114683532608
"02199","01","04","01","25183","01","2",NA,"1",0,11.2703765292568
"02210","01","02","03","11001","01","3",NA,"1",0,107.271708572383
